Status,Load,Node
1,88.838,161068_BUHANA1_132
0,0,161068_BUHANA1_132
1,60.035,161069_BUNDI_132
0,0,161069_BUNDI_132
0,0,161070_BUNDI-21_132
1,56.076,161071_CHAKSU_132
0,0,161071_CHAKSU_132
1,107.81,161072_CHAMBAL1_132
0,0,161072_CHAMBAL1_132
0,0,161073_CHAMPAPUR_132
1,48.565,161074_CHAMU_132
0,0,161074_CHAMU_132
1,15.35,161075_CHANDGOT_132
0,0,161075_CHANDGOT_132
1,28.384,161076_CHANDN1_132
0,0,161076_CHANDN1_132
1,16.787,161077_CHIPABAD_132
0,0,161077_CHIPABAD_132
1,20.454,161078_CHIRAWA_132
0,0,161078_CHIRAWA_132
1,11.757,161079_CHITAWA_132
0,0,161079_CHITAWA_132
1,42.771,161080_CHOPANKI_132
0,0,161080_CHOPANKI_132
1,84.501,161081_CHOPASAN_132
0,0,161081_CHOPASAN_132
1,45.23,161082_CHOTISADAR_132
0,0,161082_CHOTISADAR_132
1,51.698,161083_CHURU_132
0,0,161083_CHURU_132
1,36.991,161084_DAKANKOT_132
0,0,161084_DAKANKOT_132
1,12.079,161085_DALOT_132
0,0,161085_DALOT_132
1,30.01,161086_DANTA_132
0,0,161086_DANTA_132
1,16.972,161087_DANT-BHI_132
0,0,161087_DANT-BHI_132
1,36.991,161088_DARIBA_132
0,0,161088_DARIBA_132
1,9.572,161089_DASPAN_132
0,0,161089_DASPAN_132
1,59.185,161090_DEBARI1_132
0,0,161090_DEBARI1_132
1,27.735,161092_DECHU1_132
0,0,161092_DECHU1_132
1,23.524,161093_DEEDWANA_132
0,0,161093_DEEDWANA_132
1,26.611,161094_DEEG_132
0,0,161094_DEEG_132
1,16.972,161095_DEOGARH1_132
0,0,161095_DEOGARH1_132
1,32.157,161096_DEOLI_132
0,0,161096_DEOLI_132
1,21.438,161097_DEOLIKOT_132
0,0,161097_DEOLIKOT_132
1,15.35,161098_DESHNOK1_132
0,0,161098_DESHNOK1_132
1,19.311,161099_DHAULAKU_132
0,0,161099_DHAULAKU_132
1,227.021,161101_BHIWADI-2_132
0,0,161101_BHIWADI-2_132
1,48.799,161102_NAGAUR1_132
0,0,161102_NAGAUR1_132
1,23.917,161103_BHINMAL1_132
0,0,161103_BHINMAL1_132
1,12.079,161104_DHURIYAWA_132
0,0,161104_DHURIYAWA_132
1,47.231,161105_KUKAS1_132
1,10.363,161106_DUDU_132
0,0,161106_DUDU_132
1,25.381,161107_DUG_132
0,0,161107_DUG_132
1,70.173,161108_RATANGARH_132
0,0,161108_RATANGARH_132
1,107.322,161109_ALWAR1_132
0,0,161109_ALWAR1_132
1,20.338,161110_JAISALMER_132
0,0,161110_JAISALMER_132
1,6.759,161111_JAIPUR1_132
1,97.765,161112_REENGUS1_132
0,0,161112_REENGUS1_132
1,220.302,161113_KHETRI1_132
1,58.85,161114_AJMER1_132
0,0,161114_AJMER1_132
1,18.041,161115_PHULERA1_132
0,0,161115_PHULERA1_132
1,91.606,161116_BHILWARA_132
0,0,161116_BHILWARA_132
1,91.236,161118_BEAWAR1_132
0,0,161118_BEAWAR1_132
1,61.224,161119_BHARATPUR-21_132
0,0,161119_BHARATPUR-21_132
1,135.488,161120_KOTA-IA1_132
0,0,161120_KOTA-IA1_132
1,86.06,161121_DHOLPUR1_132
0,0,161121_DHOLPUR1_132
1,8.925,161123_MANIYA_132
1,68.671,161126_KOTPUTLI_132
0,0,161126_KOTPUTLI_132
1,101.475,161127_NIMBHER1_132
0,0,161127_NIMBHER1_132
1,16.578,161128_JHUNJHUN_132
0,0,161128_JHUNJHUN_132
1,39.58,161129_CHITTORG_132
0,0,161129_CHITTORG_132
1,72.529,161130_TINWARI1_132
0,0,161130_TINWARI1_132
1,60.662,161131_SIROHI1_132
0,0,161131_SIROHI1_132
1,115.468,161132_JODHP-21_132
1,37.242,161133_BALOTRA1_132
0,0,161133_BALOTRA1_132
1,28.038,161134_SANGANER_132
0,0,161134_SANGANER_132
1,38.061,161135_MODAK1_132
0,0,161135_MODAK1_132
1,43.002,161136_NEEMRANA_132
0,0,161136_NEEMRANA_132
1,15.102,161137_PALI-21_132
1,56.766,161138_AMARSAGA_132
1,36.971,161139_PHALODI_132
0,0,161139_PHALODI_132
1,19.293,161140_BHOPA-21_132
0,0,161140_BHOPA-21_132
1,15.146,161141_KHINVSAR_132
0,0,161141_KHINVSAR_132
1,35.032,161142_KUCHAMAN_132
0,0,161142_KUCHAMAN_132
1,37.929,161143_DHAURIMA_132
0,0,161143_DHAURIMA_132
1,10.423,161145_PINDWARA_132
0,0,161145_PINDWARA_132
1,38.642,161147_MANDAWAR_132
0,0,161147_MANDAWAR_132
1,33.974,161148_UDYOGVIH_132
0,0,161148_UDYOGVIH_132
1,63.98,161149_JHALAWAR_132
0,0,161149_JHALAWAR_132
1,41.96,161150_DAHRA1_132
1,9.216,161151_DULCHASA_132
0,0,161151_DULCHASA_132
1,22.207,161152_SAWAIMAD_132
0,0,161152_SAWAIMAD_132
1,68.713,161153_HINDAUN1_132
0,0,161153_HINDAUN1_132
1,40.954,161154_BILARA1_132
0,0,161154_BILARA1_132
1,148.292,161155_SIKAR1_132
0,0,161155_SIKAR1_132
1,129.773,161156_BIKANER1_132
0,0,161156_BIKANER1_132
1,33.952,161157_SURATGAR_132
0,0,161157_SURATGAR_132
1,18.414,161158_SRIDU-21_132
0,0,161158_SRIDU-21_132
1,43.982,161159_HANUMANG_132
0,0,161159_HANUMANG_132
1,24.166,161161_BANSWAR1_132
0,0,161161_BANSWAR1_132
1,14.115,161162_KISHA-21_132
0,0,161162_KISHA-21_132
1,45.338,161163_CHOMU1_132
0,0,161163_CHOMU1_132
1,10.218,161164_DULNIYA1_132
0,0,161164_DULNIYA1_132
1,12.056,161166_BALI1_132
1,68.424,161167_MAKRANA1_132
0,0,161167_MAKRANA1_132
1,12.079,161168_DUNGRPR_132
0,0,161168_DUNGRPR_132
1,48.587,161169_DUNI1_132
1,33.886,161170_VKIA_21_132
0,0,161172_ENGGCOLL_132
1,32.409,161173_BARAN_132
0,0,161173_BARAN_132
1,21.335,161174_DHOD_132
0,0,161174_DHOD_132
1,125.123,161175_BORNDA_132
0,0,161175_BORNDA_132
1,34.912,161177_GULABPUR_132
0,0,161177_GULABPUR_132
1,24.106,161178_FALNA_132
0,0,161178_FALNA_132
1,51.698,161179_FATEHPUR_132
0,0,161179_FATEHPUR_132
1,6.983,161180_GADRAROA_132
0,0,161180_GADRAROA_132
0,0,161181_GAJNER_132
1,16.222,161182_GAJNER_132
0,0,161182_GAJNER_132
1,9.572,161183_GALIFA_132
0,0,161183_GALIFA_132
0,0,161184_GANGA-BH_132
0,0,161185_GANGAC21_132
1,68.713,161186_GANGCITY_132
0,0,161186_GANGCITY_132
1,17.868,161187_GHARSANA_132
0,0,161187_GHARSANA_132
1,10.423,161188_GOGUNDA1_132
0,0,161188_GOGUNDA1_132
1,55.927,161189_GOPAL-MI_132
0,0,161189_GOPAL-MI_132
1,19.293,161190_GOTAN_132
0,0,161190_GOTAN_132
1,36.266,161191_GOVINDGA_132
0,0,161191_GOVINDGA_132
1,18.98,161193_GUDAMALN_132
0,0,161193_GUDAMALN_132
1,71.063,161194_GUDHAGOR_132
0,0,161194_GUDHAGOR_132
1,13.325,161195_GULUWALA_132
0,0,161195_GULUWALA_132
0,0,161196_HAMIRGAR_132
1,8.925,161197_LALAMDESAR_132
1,9.276,161198_RIICOABURD_132
1,38.061,161199_HEMDA1_132
0,0,161199_HEMDA1_132
1,30.28,161600_HESABA1_132
0,0,161600_HESABA1_132
1,21.438,161601_HINDOLI1_132
0,0,161601_HINDOLI1_132
1,20.017,161602_HINGONIA_132
0,0,161602_HINGONIA_132
0,5,161603_AJOLIYAKHER_132
1,8.882,161604_ITAWA_132
0,0,161604_ITAWA_132
1,10.423,161605_JADOL1_132
0,0,161605_JADOL1_132
0,0,161607_JAHAJPUR_132
1,20.482,161608_JAITARAN_132
0,0,161608_JAITARAN_132
1,14.322,161609_JAKHARAN_132
0,0,161609_JAKHARAN_132
0,0,161610_JALAMAND_132
1,52.131,161611_JALORE1_132
0,0,161611_JALORE1_132
1,70.841,161612_JAMWA-RA_132
0,0,161612_JAMWA-RA_132
1,10.238,161613_JASRASAR_132
0,0,161613_JASRASAR_132
1,76.301,161614_JAWAR-NA_132
0,0,161614_JAWAR-NA_132
1,16.599,161615_JAYAL-1_132
0,0,161615_JAYAL-1_132
1,9.572,161616_JEEWANA_132
0,0,161616_JEEWANA_132
1,17.868,161617_JHOKHASA_132
0,0,161617_JHOKHASA_132
1,22.585,161618_JHOTWARA_132
0,0,161618_JHOTWARA_132
1,33.177,161619_JJN1_132
0,0,161619_JJN1_132
1,10.363,161620_JOBNER_132
0,0,161620_JOBNER_132
0,0,161622_JOJAWAR1_132
1,14.891,161624_JUNAMEET_132
0,0,161624_JUNAMEET_132
1,8.531,161625_KACHAWA1_132
0,0,161625_KACHAWA1_132
1,16.972,161626_KACHOLA1_132
0,0,161626_KACHOLA1_132
1,0,161627_KAILADEV_132
1,27.197,161628_KALADERA_132
0,0,161628_KALADERA_132
1,18.476,161629_KALAU_132
0,0,161629_KALAU_132
1,26.611,161630_KAMA1_132
0,0,161630_KAMA1_132
1,17.868,161631_KAMINPUR_132
0,0,161631_KAMINPUR_132
0,0,161632_KANDELA_132
1,76.359,161633_KANKROL1_132
0,0,161633_KANKROL1_132
1,22.605,161634_KANWARI_132
0,0,161634_KANWARI_132
1,20.726,161635_KAPASN_132
0,0,161635_KAPASN_132
1,41.226,161636_KARAULI1_132
0,0,161636_KARAULI1_132
1,16.972,161637_KARERA-1_132
0,0,161637_KARERA-1_132
0,0,161638_KARWAR-2_132
1,39.101,161639_KEKRI_132
0,0,161639_KEKRI_132
1,17.35,161640_KELWARA_132
0,0,161640_KELWARA_132
1,22.898,161641_KESHWANA_132
0,0,161641_KESHWANA_132
1,33.553,161642_KEWAI_132
0,0,161642_KEWAI_132
1,21.418,161643_KHACHRI_132
0,0,161643_KHACHRI_132
1,17.868,161644_KHAJUWAL_132
0,0,161644_KHAJUWAL_132
1,8.882,161645_KHANDAR_132
0,0,161645_KHANDAR_132
1,33.929,161646_KHANPUR1_132
0,0,161646_KHANPUR1_132
1,15.102,161647_KHARCHI_132
0,0,161647_KHARCHI_132
1,26.068,161648_KHARWA1_132
0,0,161648_KHARWA1_132
0,0,161649_KHERLI_132
1,8.531,161650_KHOOD1_132
0,0,161650_KHOOD1_132
1,24.441,161651_KHUTUSHY_132
0,0,161651_KHUTUSHY_132
1,38.766,161652_KISH-BAS_132
0,0,161652_KISH-BAS_132
1,63.545,161653_KISHANG1_132
0,0,161653_KISHANG1_132
1,32.452,161654_KOLAYAT1_132
0,0,161654_KOLAYAT1_132
1,21.811,161655_KOODAN_132
0,0,161655_KOODAN_132
1,9.276,161656_DAYALPURA_132
1,9.276,161657_SAWAR_132
0,5,161658_SAWALPUR_132
0,5,161659_BILWADI_132
1,15.514,161666_KOTKASIM_132
0,0,161666_KOTKASIM_132
0,0,161667_KUCHARA_132
1,46.374,161668_KUCHERA_132
0,0,161668_KUCHERA_132
1,16.578,161669_KUMAWAS_132
0,0,161669_KUMAWAS_132
1,26.611,161670_KUMHER_132
0,0,161670_KUMHER_132
1,105.791,161671_KUNDAKI_132
0,0,161671_KUNDAKI_132
1,16.101,161672_KURI_132
0,0,161672_KURI_132
1,38.766,161673_KUSHKHER_132
0,0,161673_KUSHKHER_132
1,24.903,161674_LADNU_132
0,0,161674_LADNU_132
1,11.014,161675_LAKHERI_132
0,0,161675_LAKHERI_132
1,63.31,161676_LALSOT1_132
0,0,161676_LALSOT1_132
1,18.559,161677_LAMBAJAT_132
0,0,161677_LAMBAJAT_132
1,34.074,161678_LAXMALWR_132
0,0,161678_LAXMALWR_132
1,43.623,161679_LAXMAN-S_132
0,0,161679_LAXMAN-S_132
1,18.476,161680_LOHAWAT1_132
0,0,161680_LOHAWAT1_132
1,32.452,161681_LOONKANS_132
0,0,161681_LOONKANS_132
1,8.531,161682_LOSAL1_132
0,0,161682_LOSAL1_132
1,147.98,161683_MADRI_132
0,0,161683_MADRI_132
1,64.313,161684_MAHAVIR_132
0,0,161684_MAHAVIR_132
1,19.311,161686_MAHUWA_132
0,0,161686_MAHUWA_132
1,31.801,161687_MALAKHER_132
0,0,161687_MALAKHER_132
1,7.067,161688_MALPURA1_132
0,0,161688_MALPURA1_132
1,16.578,161689_MALSISAR_132
0,0,161689_MALSISAR_132
1,25.439,161690_MANDALGA_132
0,0,161690_MANDALGA_132
1,14.322,161691_MANDAN_132
0,0,161691_MANDAN_132
1,25.381,161692_MANDANA_132
0,0,161692_MANDANA_132
1,33.177,161693_MANDAWA_132
0,0,161693_MANDAWA_132
1,26.068,161694_MANDAWAL_132
0,0,161694_MANDAWAL_132
1,16.578,161695_MANDERLA_132
0,0,161695_MANDERLA_132
0,0,161696_MANDRAYW_132
1,43.481,161697_MANGLWAR_132
0,0,161697_MANGLWAR_132
0,0,161698_MANGROL1_132
1,45.794,161699_MANOHARP_132
0,0,161699_MANOHARP_132
1,38.165,161700_MANSAROV_132
0,0,161700_MANSAROV_132
1,35.537,161701_MAPLAWAS_132
0,0,161701_MAPLAWAS_132
1,36.266,161702_MARKHI_132
0,0,161702_MARKHI_132
1,22.701,161703_MATHAN-1_132
0,0,161703_MATHAN-1_132
1,64.768,161704_MATHANIA_132
0,0,161704_MATHANIA_132
1,18.476,161705_MATORA_132
0,0,161705_MATORA_132
1,18.497,161706_MAVLI_132
0,0,161706_MAVLI_132
1,25.381,161707_MAYRAMG_132
0,0,161707_MAYRAMG_132
1,56.952,161708_MDSUIAJ_132
0,0,161708_MDSUIAJ_132
1,13.951,161709_MEHLOO1_132
0,0,161709_MEHLOO1_132
1,50.845,161710_MERTACIT_132
0,0,161710_MERTACIT_132
1,37.101,161711_MERTA_RO_132
0,0,161711_MERTA_RO_132
1,72.234,161712_MIALWAR_132
0,0,161712_MIALWAR_132
1,76.359,161714_MOKHMPUR_132
0,0,161714_MOKHMPUR_132
1,23.524,161715_MOLASAR1_132
0,0,161715_MOLASAR1_132
1,68.942,161716_MOMASAR1_132
0,0,161716_MOMASAR1_132
1,16.599,161717_MUNDWA1_132
0,0,161717_MUNDWA1_132
1,31.027,161718_MUNDWAR_132
0,0,161718_MUNDWAR_132
1,39.936,161719_NADBAI_132
0,0,161719_NADBAI_132
1,26.611,161720_NAGAR1_132
0,0,161720_NAGAR1_132
1,13.325,161721_NAINWA1_132
0,0,161721_NAINWA1_132
1,27.479,161722_NANGALI_132
0,0,161722_NANGALI_132
1,35.537,161723_NANGLI_132
0,0,161723_NANGLI_132
1,64.878,161724_NAPASAR_132
0,0,161724_NAPASAR_132
1,15.146,161725_NARWA_132
0,0,161725_NARWA_132
1,26.068,161726_NASIRABA_132
0,0,161726_NASIRABA_132
1,39.215,161727_NATHDWAR_132
0,0,161727_NATHDWAR_132
1,15.561,161728_NAWA_132
0,0,161728_NAWA_132
1,43.623,161730_NAWALGAR_132
0,0,161730_NAWALGAR_132
1,71.063,161731_NEEMKATH_132
0,0,161731_NEEMKATH_132
1,8.882,161732_NEWAI_132
0,0,161732_NEWAI_132
1,26.133,161733_NOHAR_132
0,0,161733_NOHAR_132
1,20.454,161734_NOKHA_132
0,0,161734_NOKHA_132
1,121.101,161735_NPH-JODH_132
0,0,161735_NPH-JODH_132
1,107.81,161736_NPH1_132
0,0,161736_NPH1_132
0,0,161737_OPH-JODH_132
1,64.768,161738_OSIAN_132
0,0,161738_OSIAN_132
1,6.82,161739_PSNO8_132
0,0,161739_PSNO8_132
1,35.742,161740_PADAMPUR_132
0,0,161740_PADAMPUR_132
1,26.068,161741_PADROO1_132
0,0,161741_PADROO1_132
1,9.572,161742_PALADAR_132
0,0,161742_PALADAR_132
1,79.661,161743_PALI1_132
0,0,161743_PALI1_132
1,12.079,161744_PALODA_132
0,0,161744_PALODA_132
1,22.898,161745_PAOTA_132
0,0,161745_PAOTA_132
1,12.427,161746_PAREWARA_132
0,0,161746_PAREWARA_132
1,12.079,161747_PARTAPUR_132
0,0,161747_PARTAPUR_132
1,22.898,161748_PATAN_S_132
0,0,161748_PATAN_S_132
1,34.471,161749_PATLISAR_132
0,0,161749_PATLISAR_132
0,0,161750_PHAGI_132
1,30.676,161751_PILANI_132
0,0,161751_PILANI_132
1,26.651,161752_PILIBANG_132
0,0,161752_PILIBANG_132
0,0,161753_PINAN_132
1,10.238,161754_PIPALIYA_132
0,0,161754_PIPALIYA_132
1,20.482,161755_PIPAR1_132
0,0,161755_PIPAR1_132
1,21.811,161756_PIPRALI_132
0,0,161756_PIPRALI_132
1,14.2,161757_POKRAN1_132
0,0,161757_POKRAN1_132
1,9.572,161758_POONSA_132
0,0,161758_POONSA_132
1,73.989,161759_PRATA-UD_132
0,0,161759_PRATA-UD_132
1,18.12,161760_PRATAPGA_132
0,0,161760_PRATAPGA_132
0,0,161761_PRATA-JO_132
1,33.111,161762_PS-5_132
0,0,161762_PS-5_132
1,5.577,161766_PSNO1_132
0,0,161766_PSNO1_132
1,64.878,161767_PUGALROA_132
0,0,161767_PUGALROA_132
1,41.98,161768_PURANAGH_132
0,0,161768_PURANAGH_132
1,18.98,161769_PUSHKARO_132
0,0,161769_PUSHKARO_132
1,18.98,161770_PUSKA-RO_132
0,0,161770_PUSKA-RO_132
1,42.211,161771_PWD_132
1,26.799,161772_RAISINGH_132
0,0,161772_RAISINGH_132
1,45.773,161773_RAJAKHER_132
0,0,161773_RAJAKHER_132
1,39.215,161774_RAJGARH_132
0,0,161774_RAJGARH_132
1,45.405,161775_RAJGARH1_132
0,0,161775_RAJGARH1_132
0,0,161776_RAJIASR_132
1,22.728,161777_RAMGAR-A_132
0,0,161777_RAMGAR-A_132
1,36.266,161778_RAMPURA_132
0,0,161778_RAMPURA_132
1,30.345,161779_RAMSEEN_132
0,0,161779_RAMSEEN_132
1,18.98,161780_RANASAR1_132
0,0,161780_RANASAR1_132
1,12.056,161781_RANI_132
0,0,161781_RANI_132
1,14.347,161782_RANIWARA_132
0,0,161782_RANIWARA_132
1,21.811,161783_RANOLI_132
0,0,161783_RANOLI_132
1,10.715,161784_RAPP1_132
1,10.363,161785_RASHMI_132
0,0,161785_RASHMI_132
1,10.715,161786_RAWATBHA_132
0,0,161786_RAWATBHA_132
0,0,161787_RAWATSAR_132
1,29.089,161788_RAYLA_132
0,0,161788_RAYLA_132
1,25.004,161789_RENWAL1_132
0,0,161789_RENWAL1_132
1,45.505,161790_REODAR_132
0,0,161790_REODAR_132
1,16.972,161791_RICO_BHI_132
0,0,161791_RICO_BHI_132
1,9.216,161792_RIRI_132
0,0,161792_RIRI_132
1,9.656,161793_RISHDEO_132
0,0,161793_RISHDEO_132
1,18.559,161794_ROON1_132
0,0,161794_ROON1_132
1,30.533,161795_ROOPWAS_132
0,0,161795_ROOPWAS_132
1,14.115,161796_RUPNGARH_132
0,0,161796_RUPNGARH_132
1,22.651,161797_SADULSHA_132
0,0,161797_SADULSHA_132
1,12.079,161798_SAGWARA1_132
0,0,161798_SAGWARA1_132
1,49.737,161799_SAKATPUR_132
1,12.427,161800_SALASAR_132
0,0,161800_SALASAR_132
1,12.079,161801_SALUMBR1_132
0,0,161801_SALUMBR1_132
1,20.856,161802_SAMDARI1_132
0,0,161802_SAMDARI1_132
1,17.226,161803_SANCHOR1_132
0,0,161803_SANCHOR1_132
1,17.35,161805_SANGOD_132
0,0,161805_SANGOD_132
1,13.325,161806_SANGRIA_132
0,0,161806_SANGRIA_132
1,37.101,161807_SANJOO_132
0,0,161807_SANJOO_132
1,9.572,161808_SANKAD1_132
0,0,161808_SANKAD1_132
1,36.991,161809_SANWAD1_132
0,0,161809_SANWAD1_132
1,18.476,161810_SANWREEJ_132
0,0,161810_SANWREEJ_132
1,39.215,161811_SAPOL_132
0,0,161811_SAPOL_132
1,37.971,161812_SARADHNA_132
0,0,161812_SARADHNA_132
0,0,161813_SARDARSH_132
0,0,161814_SARMATHU_132
0,0,161815_SARNADUN_132
1,18.98,161816_SATA_132
0,0,161816_SATA_132
1,37.929,161817_SAWA(B)1_132
0,0,161817_SAWA(B)1_132
1,10.363,161818_SAWA-CH1_132
0,0,161818_SAWA-CH1_132
1,19.144,161819_SAYLA1_132
0,0,161819_SAYLA1_132
1,18.98,161820_SEDWA_132
0,0,161820_SEDWA_132
1,28.988,161821_SENTHI_132
0,0,161821_SENTHI_132
1,20.482,161822_SEZ-KAPA_132
0,0,161822_SEZ-KAPA_132
1,93.84,161823_SEZ_1_132
0,0,161823_SEZ_1_132
1,93.84,161824_SEZ1_21_132
0,0,161824_SEZ1_21_132
1,35.828,161825_SHAHJANP_132
0,0,161825_SHAHJANP_132
1,80.116,161826_SHAHPURA_132
0,0,161826_SHAHPURA_132
1,19.395,161827_SHAHP-BH_132
0,0,161827_SHAHP-BH_132
1,13.951,161828_SHEO1_132
0,0,161828_SHEO1_132
1,38.642,161830_SIKANDRA_132
0,0,161830_SIKANDRA_132
1,19.311,161831_SIKRAI_132
0,0,161831_SIKRAI_132
1,14.115,161832_SILORA_1_132
0,0,161832_SILORA_1_132
1,14.891,161833_SINDRA1_132
0,0,161833_SINDRA1_132
1,20.726,161834_SIRSI1_132
0,0,161834_SIRSI1_132
1,73.989,161835_SISARMA1_132
0,0,161835_SISARMA1_132
1,25.439,161836_SITAPU-1_132
0,0,161836_SITAPU-1_132
1,25.919,161838_SIWANA_132
0,0,161838_SIWANA_132
1,50.884,161839_SMS-STA1_132
0,0,161839_SMS-STA1_132
1,39.832,161840_SOJAT1_132
0,0,161840_SOJAT1_132
1,32.387,161841_SOORSAGA_132
0,0,161841_SOORSAGA_132
1,30.28,161842_SOYLA1_132
0,0,161842_SOYLA1_132
1,27.479,161843_SPOTRA-1_132
0,0,161843_SPOTRA-1_132
1,18.414,161844_SRIDUNG1_132
0,0,161844_SRIDUNG1_132
1,58.892,161845_SRIGANGA_132
0,0,161845_SRIGANGA_132
1,17.868,161846_SRIKARNP_132
0,0,161846_SRIKARNP_132
1,48.881,161847_SRIMADHO_132
0,0,161847_SRIMADHO_132
1,41.226,161848_SRIMAHAV_132
0,0,161848_SRIMAHAV_132
1,17.868,161849_SRIVIJAY_132
0,0,161849_SRIVIJAY_132
1,18.643,161850_SUJANGARH1_132
0,0,161850_SUJANGARH1_132
1,73.989,161851_SUKHER1_132
0,0,161851_SUKHER1_132
1,15.35,161852_SULTANA_132
0,0,161852_SULTANA_132
1,36.162,161853_SUMERPUR_132
0,0,161853_SUMERPUR_132
1,15.35,161854_SURAJGAR_132
0,0,161854_SURAJGAR_132
0,0,161855_SURPURA1_132
1,25.439,161856_SUWANA_132
0,0,161856_SUWANA_132
1,30.176,161858_TAGOREN_132
0,0,161858_TAGOREN_132
1,21.438,161859_TALERA_132
0,0,161859_TALERA_132
1,26.133,161860_TARANAGA_132
0,0,161860_TARANAGA_132
1,18.643,161861_TEHANDESAR_132
0,0,161861_TEHANDESAR_132
1,22.651,161862_TELEWARA_132
0,0,161862_TELEWARA_132
1,73.612,161864_THADOLI1_132
1,34.074,161865_THANAGAZ_132
0,0,161865_THANAGAZ_132
1,24.441,161866_THOI_1_132
0,0,161866_THOI_1_132
1,31.027,161867_TIZARA_132
0,0,161867_TIZARA_132
1,28.988,161868_TODABHIM_132
0,0,161868_TODABHIM_132
1,36.805,161869_TODARASI_132
0,0,161869_TODARASI_132
1,13.325,161870_TONK_132
0,0,161870_TONK_132
1,31.657,161871_TOONGA1_132
0,0,161871_TOONGA1_132
1,32.721,161872_UDAIPURW_132
0,0,161872_UDAIPURW_132
1,12.056,161873_UMAIDPUR_132
0,0,161873_UMAIDPUR_132
1,13.951,161874_UNDOO_132
0,0,161874_UNDOO_132
1,8.882,161875_UNIARA1_132
0,0,161875_UNIARA1_132
1,9.216,161876_UPANI_1_132
0,0,161876_UPANI_1_132
1,126.602,161877_VAISHALI_132
1,22.728,161878_VIJAYMAN_132
0,0,161878_VIJAYMAN_132
1,79.077,161879_VKIA1_132
0,0,161879_VKIA1_132
1,39.936,161880_WEIR1_132
0,0,161880_WEIR1_132
1,59.185,161881_Z_MINES_132
0,0,161881_Z_MINES_132
0,10,161882_BAMANTUKDA_132
0,5,161886_KUSHALGARH_132
0,5,161887_BIJAIPUR_132
1,10.691,162203_JK-LAXMI_220
0,0,162217_BHILWA-2_220
0,0,162230_SIROHI_220
0,0,162233_JODHPU-2_220
0,0,162237_AMARSAGAR-W_220
0,40,162240_BHOPALGA_220
1,43.54,162266_BALI_220
0,99,162295_GAJNER_220
0,16.701,162316_RATANGAR_220
1,45.611,162379_BHAWAD-S_220
0,99,162654_KOLAYAT-S_220
0,4.594,162929_RAPS_C2_220
1,164.627,171100_NOIDA_UP_132
1,104.23,171101_GOKUL_132
1,153.649,171102_GNOIDA1_132
1,96.491,171103_ATRAULI1_132
1,87.475,171104_BARAUT1_132
0,0,171104_BARAUT1_132
1,83.057,171105_AGRAN1_132
0,0,171105_AGRAN1_132
1,217.917,171106_AGRACANT_132
0,0,171107_UNNAO1_132
1,170.635,171108_AGRAFN_132
1,101.442,171109_BANDA1_132
0,0,171109_BANDA1_132
1,259.821,171110_HATHRAS1_132
1,61.876,171111_CHIBRMAU_132
1,44.053,171112_ORAI1_132
1,108.622,171113_CHINHAT_132
1,31.159,171114_PHULPUR1_132
1,211.254,171115_SHATABD_132
0,0,171115_SHATABD_132
0,0,171116_SIMBOLI_132
0,0,171116_SIMBOLI_132
1,165.907,171117_GAJRAULA_132
1,138.399,171118_SAMBHAL_132
1,208.523,171119_SAHIBAD_132
0,0,171119_SAHIBAD_132
1,102.904,171120_HARDROAD_132
1,60.175,171121_NEHTOR1_132
0,0,171121_NEHTOR1_132
0,2.25,171121_NEHTOR1_132
1,221.352,171122_DOHANA1_132
1,109.746,171128_SHAJANP1_132
1,105.518,171130_CBGANJ_132
0,0,171130_CBGANJ_132
1,139.559,171131_AGRATAJ_132
0,0,171132_MAU1_132
1,117.336,171133_SITAPUR1_132
0,0,171133_SITAPUR1_132
0,0,171135_LUCKNOW1_132
0,0,171135_LUCKNOW1_132
0,10.6,171135_LUCKNOW1_132
1,44.056,171136_NAZIBABA_132
1,139.475,171138_MURABAD1_132
1,246.713,171142_MERUT1_132
0,0,171142_MERUT1_132
1,99.501,171144_MURADNG1_132
0,0,171144_MURADNG1_132
1,129.159,171147_SHAMLI1_132
1,259.821,171149_SAHARAN1_132
0,0,171149_SAHARAN1_132
1,124.986,171150_AZAMGAR1_132
1,225.222,171151_NARA_132
0,0,171151_NARA_132
1,143.558,171154_KHURJA1_132
0,0,171154_KHURJA1_132
0,0,171156_HARDUGN1_132
1,159.242,171158_AGRA1_132
0,0,171158_AGRA1_132
1,612.323,171159_AGRAS_132
1,85.527,171161_DEORIA1_132
1,100.718,171162_MAINPUR_132
0,0,171162_MAINPUR_132
1,76.826,171163_HARDOI1_132
1,90.967,171164_PANKI1_132
1,156.235,171165_FEROZBD1_132
0,0,171165_FEROZBD1_132
1,191.684,171166_NAUBSTA_132
1,39.114,171167_BAH_132
1,19.475,171168_AKBARPUR_132
0,0,171169_OBRA1_132
1,28.112,171170_OBRAH1_132
1,25.575,171172_RICHA_132
1,109.127,171173_ALAHBAD1_132
1,87.725,171174_GAZIPR2_132
1,72.805,171176_FATEHPR1_132
1,100.602,171177_SAHUPR1_132
0,0,171177_SAHUPR1_132
1,161.906,171178_SARNATH1_132
0,0,171178_SARNATH1_132
1,98.773,171179_BADAUN1_132
0,0,171179_BADAUN1_132
1,100.429,171181_GORAKPR1_132
1,93.486,171183_SULTANP1_132
1,9.316,171184_JAUNPUR1_132
1,23.708,171185_GONDA1_132
0,0,171186_CANT_AL_132
